date,Africa (median),Algeria,Angola,Botswana,Burkina Faso,Burundi,Cabo Verde,Cameroon,Central African Republic,Chad,Comoros,Congo Republic,Côte d'Ivoire,DR Congo,Djibouti,Egypt,Eswatini,Ethiopia,Gambia,Ghana,Guinea,Guinea-Bissau,Kenya,Lesotho,Liberia,Libya,Madagascar,Malawi,Mali,Mauritania,Morocco,Mozambique,Namibia,Niger,Nigeria,Rwanda,Sao Tome and Principe,Senegal,Sierra Leone,Somalia,South Sudan,Sudan,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe
2023-05-30,24.09,10.14,11.68,9.84,47.07,30.28,17.44,33.62,30.6,43.24,20.46,35.63,9.84,44.34,15.16,9.84,22.33,18.13,22.15,21.12,38.97,29.24,16.94,39.8,31.81,16.38,27.05,21.42,51.46,24.46,12.97,22.33,10.37,66.48,31.39,20.96,15.26,15.86,46.72,77.95,53.9,18.77,7.95,28.75,10.47,30.31,16.5,22.7
2023-05-31,24.005000000000003,10.14,11.65,9.84,47.34,30.23,17.44,34.58,30.91,43.26,20.46,36.05,9.96,44.69,15.08,9.82,22.27,18.18,22.12,21.07,39.52,29.22,17.48,39.78,31.81,16.38,27.18,21.63,52.14,24.44,12.97,22.18,10.11,66.28,31.28,21.09,15.29,15.74,47.33,78.01,53.77,18.79,7.85,28.75,10.47,30.32,16.31,22.77
2023-06-01,24.055,10.14,11.65,9.84,47.87,30.24,17.43,33.72,30.95,43.28,20.42,35.97,9.75,44.55,15.02,9.79,23.55,18.23,22.41,21.07,40.19,29.86,17.34,39.17,31.34,16.38,27.18,21.72,52.15,24.74,13.0,21.71,10.47,66.12,31.15,20.96,15.3,15.89,46.67,78.08,53.82,18.73,7.82,28.34,10.47,30.29,16.64,22.07
2023-06-02,24.055,10.15,11.49,9.83,47.88,30.12,17.43,33.11,31.14,43.25,20.42,35.82,9.53,44.07,15.03,9.78,23.48,18.39,22.37,21.03,40.88,29.8,17.28,39.23,31.36,16.38,26.91,21.61,53.33,24.45,12.99,22.48,10.47,66.55,30.82,20.4,15.29,16.99,46.51,78.11,53.75,18.73,7.87,28.34,10.47,30.46,16.69,22.39
2023-06-03,24.045,10.15,12.38,9.83,47.67,30.12,17.43,33.42,31.19,43.47,20.42,35.93,9.6,44.43,15.03,9.78,23.48,18.0,22.37,21.04,40.77,29.8,17.71,39.23,31.36,16.38,27.04,21.45,53.83,24.45,12.99,22.43,10.57,66.06,30.86,20.4,15.26,16.99,46.05,78.2,53.75,18.73,7.76,28.34,10.47,30.46,17.11,22.06
2023-06-04,24.03,10.15,11.63,9.83,47.07,30.11,17.31,33.37,31.46,43.52,20.42,36.28,9.69,44.14,15.03,9.78,23.48,17.67,22.37,21.03,39.96,29.8,19.7,39.23,31.36,16.38,27.16,21.25,54.4,24.39,12.99,21.95,10.79,66.14,31.01,20.4,15.26,17.0,46.18,78.07,53.75,18.72,7.78,28.34,10.47,30.46,17.3,22.33
2023-06-05,24.02,10.15,11.73,9.83,47.29,30.12,17.43,33.61,31.7,43.5,20.42,36.36,9.91,44.21,15.03,9.78,23.48,17.44,22.37,21.04,39.84,29.8,20.37,39.23,31.36,16.38,27.42,21.57,54.56,24.22,12.99,22.05,10.66,65.97,30.92,20.4,15.26,17.0,46.89,78.18,53.83,18.72,7.77,28.34,10.47,30.46,17.5,21.92
2023-06-06,24.045,10.15,11.94,9.83,46.94,30.13,17.38,33.84,32.25,43.65,20.42,36.07,9.78,44.17,15.03,9.82,23.5,17.18,22.04,21.05,39.06,29.06,20.57,39.59,31.56,16.38,27.43,21.51,54.87,24.66,12.99,21.2,10.69,65.66,30.98,20.38,15.31,16.83,46.52,78.33,53.85,20.81,7.81,28.28,10.47,30.41,17.32,21.75
2023-06-07,24.7,18.69,11.96,21.3,47.27,30.28,25.3,34.13,33.48,43.65,25.68,36.27,9.69,43.97,23.55,14.28,18.62,17.32,21.49,13.74,39.77,24.34,21.69,29.69,31.29,13.14,27.26,21.64,55.67,24.56,17.25,20.64,10.63,65.52,31.75,26.63,13.14,28.36,46.62,78.38,40.31,30.82,7.8,20.65,14.01,32.36,17.44,22.22
2023-06-08,24.71,18.68,12.26,21.3,48.03,30.34,25.26,33.95,33.33,43.68,25.68,35.77,9.65,43.62,23.03,14.3,18.39,17.36,21.49,13.73,40.6,24.34,21.7,29.97,31.28,13.14,27.51,21.27,55.59,24.72,17.25,20.39,10.64,65.2,31.73,26.2,13.14,28.38,46.03,78.46,42.4,30.84,7.78,20.65,14.01,32.39,17.39,22.76
2023-06-09,24.71,18.68,12.59,21.3,48.33,30.55,25.3,33.98,33.16,43.81,25.68,35.99,9.61,43.77,22.94,14.31,18.58,17.51,21.49,13.73,40.61,24.34,21.68,29.62,31.24,13.14,27.72,21.7,56.15,24.85,17.25,20.62,10.64,64.57,31.72,26.2,13.32,28.37,46.72,78.68,42.21,30.82,7.79,20.68,14.01,32.4,17.56,23.15
2023-06-10,24.7,18.67,12.43,21.3,48.06,30.54,25.32,33.35,33.17,43.9,25.74,35.52,9.51,43.66,22.94,14.32,18.58,17.54,21.49,13.73,40.25,24.37,21.53,29.62,31.17,13.14,27.4,21.59,55.76,24.67,17.25,21.14,10.62,64.54,31.64,26.1,13.47,28.36,46.74,78.72,42.21,30.82,7.76,20.68,14.0,32.38,17.64,22.95
2023-06-11,24.72,18.67,12.35,21.24,48.69,30.34,25.31,33.49,33.09,43.95,25.68,34.89,9.48,43.73,22.98,14.36,18.58,17.46,21.5,13.74,40.38,24.47,21.56,29.4,31.18,13.15,27.3,20.9,55.84,24.76,17.26,22.16,10.83,64.43,31.6,26.12,13.5,28.3,47.02,78.78,40.48,30.89,7.79,20.69,13.96,32.25,17.43,23.1
2023-06-12,24.72,18.67,12.11,21.24,49.13,30.34,25.31,33.6,33.04,44.01,25.68,35.29,9.42,43.62,22.98,14.36,18.58,17.57,21.5,13.76,40.42,24.51,21.57,29.4,31.18,13.17,27.3,21.5,56.43,25.11,17.26,22.53,10.63,64.32,31.57,25.61,13.38,28.31,46.85,78.75,40.34,30.89,7.84,20.67,13.99,32.22,17.35,22.72
2023-06-13,24.73,18.66,12.12,21.24,48.92,30.34,25.31,33.37,32.79,43.92,25.68,35.67,9.27,43.48,22.98,14.36,18.58,,21.5,14.18,40.66,24.52,22.08,29.4,31.24,13.17,27.42,21.0,56.98,25.08,17.27,22.06,10.59,64.67,31.51,25.61,13.34,28.29,47.29,78.86,40.33,30.82,7.83,20.67,14.0,32.16,16.96,22.51
2023-06-14,24.73,18.67,11.93,21.18,49.4,30.3,25.21,32.55,32.73,43.89,24.89,35.98,9.28,43.27,22.98,14.37,18.61,,21.55,14.22,40.76,24.47,22.33,29.66,31.1,13.19,27.53,20.69,56.58,24.89,17.29,22.54,10.46,64.18,31.39,25.63,12.94,27.43,47.06,79.24,40.32,30.83,7.74,19.47,14.0,32.1,16.9,22.09
2023-06-15,24.73,18.67,11.88,21.18,49.1,30.77,25.21,32.67,32.53,43.74,24.89,36.24,9.24,43.16,22.98,14.38,18.47,,21.58,14.31,40.76,24.44,23.35,29.99,31.11,13.19,27.26,20.49,56.63,25.01,17.29,22.55,10.45,64.43,31.34,25.62,12.94,27.45,46.88,79.11,40.68,30.86,7.72,19.74,14.0,31.94,16.78,22.02
2023-06-16,24.71,19.13,12.13,23.25,48.98,31.51,27.23,32.44,33.39,43.62,26.3,36.82,9.5,43.12,23.64,16.48,19.9,,22.62,15.62,40.96,26.64,23.43,31.04,35.48,13.31,26.94,20.43,56.58,24.66,17.44,23.44,10.58,64.07,31.76,26.02,15.06,27.51,46.93,79.02,45.28,31.54,7.63,23.69,14.58,33.69,16.9,21.74
2023-06-17,24.71,19.13,12.01,23.62,48.91,31.51,26.34,32.04,33.06,43.64,26.3,36.92,9.61,43.05,23.64,16.48,19.9,,22.62,15.66,40.83,26.67,23.9,31.03,35.48,13.31,27.26,20.22,56.3,24.37,17.44,24.01,10.18,63.84,31.84,26.02,15.06,27.39,47.76,79.19,45.28,31.54,7.63,23.7,14.56,33.64,16.91,21.71
2023-06-18,24.685000000000002,18.67,11.83,21.38,48.87,30.12,24.63,31.82,32.54,43.54,24.89,36.61,9.48,42.98,22.98,14.37,18.41,,21.48,14.38,41.11,24.46,24.24,29.71,31.15,13.19,27.02,20.25,56.14,24.47,17.29,23.86,9.93,64.21,31.52,25.62,12.94,27.33,48.3,79.26,40.49,30.8,7.64,19.72,13.98,31.9,17.22,21.76
2023-06-19,24.71,18.66,11.58,21.38,48.56,30.1,24.63,32.2,33.11,43.56,24.89,36.6,9.33,42.74,22.98,14.37,18.41,,21.48,14.35,40.53,24.46,24.23,29.7,31.15,13.19,26.84,20.42,55.8,25.39,17.29,23.11,9.9,64.15,31.52,25.62,12.94,27.4,49.75,79.25,40.47,30.8,7.61,19.72,13.96,31.9,17.73,21.7
2023-06-20,24.72,19.1,11.55,23.62,48.17,31.51,25.92,31.25,33.82,43.63,26.3,38.01,9.16,42.51,23.64,16.46,19.89,,22.62,15.6,39.88,26.67,24.4,30.92,35.48,13.31,26.75,20.29,55.56,25.78,17.44,22.47,9.74,63.84,31.79,26.02,15.09,27.49,50.64,79.51,45.28,31.54,7.57,23.71,14.52,33.62,18.0,22.26
2023-06-21,24.71,19.1,11.67,23.51,48.29,31.54,25.95,31.57,33.41,43.71,26.3,37.95,9.2,42.54,23.69,16.45,19.87,,22.62,15.62,39.82,26.71,24.32,30.72,35.47,13.31,26.91,19.96,55.68,25.99,17.41,22.14,9.67,64.45,31.74,26.08,15.31,27.35,51.15,79.64,45.27,31.59,7.58,23.65,14.49,33.9,17.6,22.54
2023-06-22,24.71,19.1,11.79,23.51,48.58,31.54,25.95,32.65,33.77,43.71,26.33,37.33,9.35,42.46,23.69,16.44,19.87,,22.62,15.64,40.3,26.71,24.25,30.72,33.78,13.31,26.78,19.74,55.42,25.98,17.46,21.79,9.77,64.85,31.74,26.08,15.16,27.27,51.14,79.69,44.86,31.59,7.52,23.64,14.49,33.89,17.52,22.62
2023-06-23,24.64,19.1,11.85,23.51,48.54,31.34,25.94,32.61,33.78,43.73,26.33,37.85,9.48,42.21,23.69,16.38,18.48,,22.62,15.64,39.67,26.74,24.36,30.72,33.79,13.31,26.87,19.4,55.38,25.67,17.45,22.23,9.72,64.55,31.9,26.04,15.16,27.28,51.08,79.81,44.86,31.59,7.35,23.57,14.51,33.89,17.68,22.42
2023-06-24,24.55,18.6,11.97,21.23,48.48,30.1,24.28,32.32,33.18,43.62,24.55,36.86,9.63,42.33,22.73,14.21,17.34,,21.5,14.36,39.96,24.54,24.47,29.71,29.93,13.2,26.67,19.62,55.49,25.48,17.33,22.05,9.67,64.98,31.48,25.62,12.98,27.16,51.53,79.91,40.43,30.9,7.32,19.71,13.54,31.85,17.25,22.11
2023-06-25,24.63,18.6,12.08,21.23,48.26,30.11,24.28,32.41,33.22,43.6,24.55,36.26,9.85,42.33,22.73,14.15,17.34,,21.5,14.35,40.59,24.54,24.63,29.71,29.95,13.19,26.72,20.0,55.5,25.62,17.33,22.44,9.66,65.31,31.81,25.62,13.04,27.15,51.68,79.95,40.46,30.9,7.34,19.71,13.53,31.87,17.62,22.14
2023-06-26,24.64,18.6,12.14,21.23,48.54,30.03,24.28,32.25,33.35,43.47,24.55,36.05,9.93,42.34,22.73,14.16,17.23,,21.5,14.33,41.06,24.56,24.86,29.75,29.93,13.19,27.1,19.87,55.12,25.69,17.33,22.63,9.58,64.98,31.77,25.61,13.23,27.15,52.24,80.18,40.5,30.91,7.35,19.7,13.53,31.83,17.86,22.38
2023-06-27,24.64,18.6,12.28,21.23,48.12,30.03,24.28,32.53,33.5,43.57,24.55,36.61,9.82,42.21,22.73,14.15,17.23,,21.5,14.33,41.53,24.53,25.59,29.75,29.89,13.19,26.56,19.94,54.95,26.37,17.33,22.98,9.74,64.79,31.86,25.61,13.12,27.15,52.25,80.41,40.53,30.91,7.34,19.7,13.52,31.83,17.75,23.16
2023-06-28,24.64,18.63,12.3,21.23,48.3,30.45,24.27,32.16,33.31,43.53,24.55,36.03,9.81,42.35,22.73,14.14,17.29,,21.5,14.33,41.73,24.54,24.77,29.97,29.93,13.19,26.45,19.97,54.49,26.54,17.33,22.63,9.73,65.28,32.14,25.61,13.34,27.14,52.79,80.36,40.45,30.91,7.15,19.67,13.52,31.99,18.47,22.96
2023-06-29,24.64,18.63,12.34,21.23,48.55,30.45,24.28,32.22,33.33,43.64,24.55,35.09,9.65,42.61,22.73,14.15,17.29,,21.5,14.31,41.64,24.53,24.89,29.97,29.93,13.17,26.63,19.99,54.51,26.71,17.33,22.72,9.73,65.89,32.07,25.61,13.34,27.12,52.61,80.59,40.45,30.91,7.14,19.64,13.53,31.98,18.61,23.14
2023-06-30,24.55,18.63,12.36,21.23,48.36,30.47,24.28,31.83,33.58,43.87,24.55,34.71,9.74,42.29,22.73,14.15,17.29,,21.5,14.3,42.24,24.53,25.32,29.97,29.95,13.16,26.75,20.02,54.36,26.33,17.34,22.88,9.49,65.61,31.87,25.61,13.34,27.12,52.45,80.67,40.31,30.91,7.17,19.65,13.53,31.98,19.32,23.06
2023-07-01,24.45,18.57,12.34,21.18,47.94,30.33,24.33,31.89,33.67,43.9,24.39,35.15,9.79,42.61,22.6,14.07,17.22,,21.48,14.41,42.1,24.41,25.47,28.99,29.94,14.32,26.53,19.99,54.07,26.12,17.35,23.95,9.16,66.07,31.96,25.22,13.39,26.9,53.2,80.71,40.27,30.96,7.31,19.65,13.48,32.22,18.79,23.58
2023-07-02,24.45,18.58,12.13,21.12,48.12,30.14,24.33,31.59,33.95,44.12,24.39,34.86,9.76,42.87,22.62,14.07,17.2,,21.47,14.41,41.78,24.38,25.29,28.99,29.94,14.32,26.53,20.16,53.75,26.46,17.35,23.91,9.24,66.11,31.98,24.92,13.42,26.94,53.48,80.82,40.24,30.99,7.3,16.46,13.47,30.9,19.06,23.3
2023-07-03,24.45,18.58,12.2,21.12,48.28,30.14,24.33,31.02,33.96,44.4,24.39,34.99,9.88,42.52,22.62,14.07,17.2,,21.47,14.41,42.47,24.38,24.98,28.99,29.94,14.32,26.61,20.27,53.88,26.34,17.35,24.03,9.33,66.52,31.96,24.92,13.34,26.93,53.45,80.9,40.3,30.99,7.38,16.38,13.42,30.91,18.96,24.4
2023-07-04,24.43,18.55,12.18,21.1,48.16,30.12,24.16,30.42,33.79,44.46,23.97,34.34,9.75,42.72,22.57,14.08,17.27,,21.49,14.34,43.12,24.38,23.97,29.24,29.92,14.32,26.39,20.34,53.65,26.41,17.35,24.81,9.26,65.95,31.87,24.92,13.27,26.94,53.6,80.02,40.44,31.02,7.44,16.26,13.28,30.88,19.38,24.35
2023-07-05,24.45,18.55,12.27,21.1,47.63,30.23,24.14,30.23,34.01,44.48,23.97,33.96,9.84,42.71,22.57,14.08,17.27,,21.49,14.34,43.59,24.36,23.66,29.23,29.92,14.32,26.6,20.34,53.41,26.43,17.38,24.89,9.37,64.98,31.81,25.05,13.27,26.92,54.04,80.19,40.03,31.01,7.45,16.17,13.23,30.95,19.44,25.21
2023-07-06,24.45,18.54,12.37,21.1,47.34,30.23,24.12,30.05,33.54,44.74,23.97,34.46,9.91,42.34,22.57,13.95,17.27,,21.49,14.34,43.42,24.37,23.64,29.23,29.89,14.31,26.5,20.52,52.93,26.24,17.43,24.85,9.26,64.78,31.9,25.0,13.25,26.92,54.15,80.17,40.03,31.01,7.48,16.17,13.2,30.96,19.84,25.23
2023-07-07,24.45,18.54,12.19,21.1,46.87,30.23,24.12,30.26,33.8,44.87,23.97,34.45,9.83,42.36,22.57,13.88,17.27,,21.49,14.34,43.3,24.37,22.67,29.23,29.84,14.18,26.09,20.41,51.67,26.02,17.43,25.62,9.01,64.26,32.06,25.0,13.13,26.92,53.51,80.31,40.01,31.01,7.52,16.16,13.2,30.95,19.69,24.94
2023-07-08,24.5,18.54,12.16,21.1,46.89,30.11,24.12,30.12,24.56,45.04,23.97,28.01,9.91,42.33,22.57,13.65,17.27,,21.47,14.35,43.01,24.34,22.55,29.21,29.67,14.15,25.85,20.5,50.53,25.98,17.43,25.43,9.12,63.69,27.8,25.13,13.21,26.89,54.95,80.16,40.45,31.13,7.45,16.18,13.03,29.71,19.8,23.82
2023-07-09,24.43,18.54,11.97,21.1,47.19,30.11,24.12,29.84,33.89,45.13,23.97,35.76,9.92,42.11,22.57,13.55,17.27,,21.46,14.35,42.7,24.33,22.5,29.18,29.67,14.3,25.93,20.07,50.15,26.02,17.43,24.7,9.05,63.47,31.94,25.13,13.11,26.89,54.85,80.23,40.51,31.14,7.39,16.18,13.04,29.73,20.34,23.84
2023-07-10,24.43,18.54,11.66,21.1,47.33,30.11,24.12,30.01,34.27,45.04,23.97,35.23,10.17,42.43,22.57,13.55,17.27,,21.42,14.35,42.76,24.35,22.88,29.17,29.66,14.39,25.7,20.1,50.37,25.92,17.43,23.53,8.95,62.82,31.98,25.13,12.89,26.88,55.05,80.22,40.48,31.14,7.55,16.15,13.05,29.72,20.09,24.59
2023-07-11,24.42,18.5,11.81,21.12,47.04,30.15,24.17,29.54,34.16,45.09,24.02,35.96,10.1,42.64,22.5,13.56,17.21,,21.4,14.41,42.67,24.42,23.06,28.88,29.66,14.39,25.38,20.25,50.08,25.74,17.45,23.87,8.75,62.31,32.01,25.16,12.42,26.87,54.59,80.28,40.49,31.17,7.68,16.19,13.07,29.8,20.11,24.8
2023-07-12,24.4,18.49,11.93,21.12,46.12,30.17,24.17,29.17,33.93,45.25,24.02,33.79,10.06,42.61,22.51,13.55,17.21,,21.4,14.41,42.77,24.4,23.32,28.87,29.66,14.39,25.36,20.2,49.93,25.57,17.44,22.79,8.81,62.56,32.21,25.22,12.42,26.91,54.92,80.77,40.49,31.03,7.64,16.17,13.07,29.8,20.37,24.89
2023-07-13,24.4,18.48,11.64,20.94,45.81,30.17,24.63,29.8,34.28,45.24,23.05,34.92,9.99,42.19,19.4,12.72,17.21,,23.27,14.41,43.1,34.94,23.17,31.19,29.66,14.49,25.2,20.27,49.2,25.32,16.21,23.02,8.59,61.88,31.41,21.64,14.18,25.82,54.7,80.53,32.53,30.8,7.34,15.58,13.09,19.04,20.81,25.13
2023-07-14,23.86,18.5,11.64,20.89,45.59,30.51,24.69,29.78,34.23,45.27,23.0,34.13,10.03,42.11,19.38,12.73,17.23,,23.3,14.45,43.19,34.92,23.17,31.16,29.67,13.79,25.42,20.0,49.58,,16.21,23.04,8.5,61.7,30.81,21.58,14.09,25.44,54.72,80.53,32.52,31.05,7.35,15.6,13.08,19.06,20.78,24.94
2023-07-15,23.86,18.5,11.54,20.89,45.8,30.51,24.69,29.21,34.55,45.36,23.0,33.25,10.33,42.04,19.38,12.72,17.23,,23.3,14.45,43.2,34.93,22.86,31.16,29.67,13.79,25.39,19.98,49.72,,16.21,22.91,8.22,62.34,30.75,21.58,14.09,25.43,54.9,80.82,32.49,31.05,7.4,15.59,13.08,19.06,20.69,24.95
2023-07-16,23.855,18.5,11.37,22.09,45.98,30.51,24.69,28.97,34.64,45.6,23.0,32.58,10.46,42.25,19.38,12.73,17.2,,23.3,14.45,43.7,34.96,23.0,31.14,29.67,13.79,25.57,20.2,50.15,,16.21,23.05,8.15,62.04,30.74,21.49,14.7,25.43,55.39,81.07,32.45,31.05,7.29,15.85,13.06,19.13,20.34,25.49
2023-07-17,23.86,18.5,11.27,22.09,46.16,30.51,24.69,29.23,34.63,45.56,23.0,32.13,10.49,42.35,19.38,12.73,17.19,,23.3,14.45,43.8,34.96,23.24,31.14,29.67,13.79,25.66,20.38,50.82,,16.21,22.36,8.06,62.48,30.91,21.49,14.28,25.42,54.63,81.29,32.53,31.05,7.25,15.59,13.07,19.14,20.37,25.36
2023-07-18,23.33,18.5,11.11,22.18,45.85,30.5,24.69,29.2,34.62,45.7,23.0,32.22,10.55,42.41,19.38,12.73,18.03,,23.3,14.45,43.64,34.96,22.35,31.14,29.67,13.79,25.63,20.23,50.7,,16.21,22.06,7.97,61.94,31.0,21.49,14.09,25.43,53.74,81.19,32.51,31.05,7.27,15.58,13.11,19.16,20.58,24.99
2023-07-19,23.33,18.5,11.22,22.18,46.4,30.19,24.69,29.12,34.44,45.95,23.0,31.99,10.61,42.31,19.38,12.72,18.03,,23.25,14.46,44.59,35.06,22.66,31.14,29.67,13.79,25.87,19.89,51.08,,16.21,21.41,8.06,61.91,31.09,21.49,14.19,25.46,53.6,81.33,32.63,31.02,7.18,15.58,13.14,19.14,20.37,25.26
2023-07-20,23.33,18.48,11.13,22.18,46.1,30.19,24.64,29.24,34.66,46.06,23.0,31.3,10.65,42.41,19.38,12.64,18.04,,23.25,14.46,44.32,35.06,22.6,31.14,29.67,13.79,25.93,20.07,50.86,,16.21,21.69,8.02,61.86,31.17,21.49,14.19,25.46,53.08,81.32,32.68,31.03,7.19,15.59,13.17,19.14,20.48,25.23
2023-07-21,23.38,18.48,10.68,22.3,45.91,30.35,24.61,30.22,34.84,46.26,23.38,30.66,10.73,42.32,19.37,12.6,17.91,,23.22,14.49,44.29,35.03,22.8,30.57,29.65,13.79,25.72,20.55,50.46,,16.18,21.67,8.18,62.02,31.26,21.43,15.01,25.48,53.36,81.51,33.06,31.03,7.23,16.17,13.27,19.17,20.62,24.9
2023-07-22,23.38,18.48,10.75,22.3,45.99,30.36,24.61,29.71,34.6,46.3,23.38,29.91,10.46,42.05,19.37,12.59,17.91,,23.22,14.49,43.46,35.03,22.79,30.56,29.65,13.79,25.83,20.47,50.93,,16.18,22.06,8.36,61.98,31.34,21.43,15.04,25.48,53.32,81.29,33.11,31.03,7.18,16.3,13.28,19.19,20.65,24.45
2023-07-23,23.38,18.48,10.63,22.3,45.96,30.36,24.6,29.34,34.64,46.39,23.38,29.43,10.58,41.88,19.37,12.66,17.91,,23.22,14.49,43.83,35.03,22.62,30.56,29.65,13.79,25.66,20.66,50.53,,16.18,22.06,8.25,62.11,31.42,21.43,14.76,25.48,53.29,81.22,33.05,31.03,7.13,16.2,13.17,19.21,20.49,24.67
2023-07-24,23.38,18.48,10.66,22.3,46.15,30.36,24.62,29.83,34.61,46.47,23.38,28.66,10.65,42.08,19.37,12.65,17.91,,23.11,14.49,44.43,35.05,22.66,30.56,29.65,13.79,25.7,20.54,50.93,,15.45,22.32,7.97,62.2,31.56,21.44,14.47,25.48,53.1,81.16,33.03,31.04,7.13,15.85,13.17,19.19,20.95,24.81
2023-07-25,23.38,18.46,10.88,22.3,46.15,30.33,24.62,30.13,34.17,46.45,23.38,28.23,10.77,42.41,19.37,12.66,17.91,,23.11,14.49,44.46,35.05,22.77,30.57,29.65,13.79,25.61,20.66,50.66,,15.45,22.46,8.03,62.3,31.7,21.44,14.35,25.48,53.27,81.17,33.02,31.04,7.09,15.84,13.15,19.2,20.59,24.05
2023-07-26,23.705,18.41,10.6,22.26,45.82,30.38,24.6,29.74,34.19,46.46,23.28,27.76,10.98,42.13,19.38,12.69,18.45,,23.12,14.49,44.71,35.04,22.43,30.56,31.92,13.79,25.52,20.92,50.95,,15.39,22.63,7.87,62.59,31.8,21.43,14.36,25.42,53.34,80.83,33.0,31.04,7.07,16.05,13.09,19.22,20.7,24.13
2023-07-27,23.345,18.43,10.44,22.26,45.88,30.37,24.6,29.62,33.91,46.43,23.28,27.39,11.19,42.05,19.38,12.66,18.45,,23.12,14.49,44.7,35.04,22.16,30.55,31.92,13.79,25.27,20.76,51.35,,15.32,22.86,7.83,62.41,31.86,21.43,14.36,25.44,53.21,80.45,32.59,31.04,7.03,16.12,13.05,19.67,20.64,23.41
2023-07-28,23.23,18.43,10.65,22.26,45.6,30.39,24.6,30.04,34.1,46.42,23.28,26.63,11.23,41.72,19.38,12.66,18.46,,23.17,14.47,45.07,35.04,22.93,30.55,31.92,13.79,25.42,20.64,51.66,,15.32,23.03,7.78,62.51,31.99,21.41,14.36,25.49,53.14,80.34,32.65,30.99,7.19,16.12,13.05,19.71,20.86,23.23
2023-07-29,23.23,18.44,10.55,22.26,45.76,30.4,24.6,29.34,34.03,46.44,23.28,26.8,11.27,41.27,19.38,12.64,18.46,,23.17,14.47,43.68,35.04,23.0,30.48,31.92,13.79,25.64,20.74,52.2,,15.31,23.08,7.61,62.31,32.11,21.41,14.36,25.49,53.09,80.38,32.82,30.99,7.27,16.16,13.07,19.71,20.45,22.52
2023-07-30,23.28,18.44,10.8,22.26,45.86,30.4,24.6,29.63,33.83,46.5,23.28,26.15,11.11,40.87,19.38,12.63,18.46,,23.17,14.47,43.21,35.05,21.79,30.48,31.92,13.79,25.78,20.64,51.92,,15.32,24.1,7.47,62.7,32.28,21.41,14.36,25.53,53.08,80.41,32.26,30.99,7.23,16.03,13.05,19.72,19.79,23.13
2023-07-31,23.965,18.33,10.61,22.26,46.06,30.39,24.59,29.24,33.59,46.46,23.28,25.68,11.3,40.0,19.38,12.64,18.46,,23.17,14.47,43.51,35.04,21.44,30.6,31.92,13.79,26.25,20.6,51.94,,15.32,23.94,7.32,63.05,32.27,21.41,14.36,25.55,53.2,80.4,32.28,30.99,7.35,16.06,13.04,19.73,19.99,23.99
